Time,Vib_Spindle,Vib_Table,Sound_Spindle,Sound_table,X_Load_Cell,Y_Load_Cell,Z_Load_Cell,Current,tool_wear,ACTION_CODE
244,4.016519725,4.356949239,3.775848062,1.940995254,0.011953801,-0.00449205,0.545128263,5.831157979,216.79,0
245,3.912581839,4.507593433,3.175362091,1.674972439,0.009651382,0.013927303,0.758595401,4.202686967,216.79,0
246,3.999744939,4.744414031,3.037332677,0.032114001,0.005704378,-0.003176382,0.696430086,4.518776627,216.79,0
247,3.795158349,4.840786869,1.878314547,0.109601097,-0.000873963,0.004059792,0.704653011,5.699261947,216.79,0
248,3.95599893,4.839800117,4.036607286,4.928948049,0.003730875,0.005375461,0.702679509,5.254565206,216.79,0
249,4.111247931,4.912490896,3.160555597,1.471959404,0.000112788,-0.00778122,0.522104073,3.989877418,216.79,0
250,3.834957346,4.968406883,2.787267557,3.700170336,-0.032121078,0.000112788,0.48723887,5.919307954,216.79,0
251,3.910279418,5.106552273,2.159143893,3.124690979,0.004388709,0.004388709,0.645776867,4.698694496,216.79,0
252,3.896793807,5.225949371,2.79088692,2.638215634,0.000770622,0.000770622,0.700048173,3.984285823,216.79,0
253,3.839891106,5.157534504,2.179214887,2.933522736,0.003730875,0.039253912,0.485594285,5.290417231,216.79,0
254,3.83199709,5.115104131,3.513443826,0.002665614,0.005375461,0.008993548,0.372775753,4.803619187,216.79,0
255,4.035268015,5.235487983,2.666018915,1.694878906,0.003073041,-0.00449205,0.277389822,5.22200236,227.74,0
256,3.899425145,4.380960212,2.298818279,1.196230247,-0.000216129,0.006033295,0.754977314,4.316492394,227.74,0
257,3.716876027,4.72862599,3.242320353,4.941780399,0.006033295,0.003730875,0.689522829,3.956985682,227.74,0
258,3.920146938,5.823592869,1.180107661,2.601363949,-0.009425805,0.012611635,0.787540098,4.871047284,227.74,0
259,3.844167032,4.688826971,3.270123664,2.170824553,-0.005807718,-0.009425805,0.840824654,5.742021257,227.74,0
260,4.018822147,5.720312684,2.695631878,2.486366966,-0.001531797,0.011953801,0.66847214,5.566379176,227.74,0
261,3.878045518,5.092408816,0.738546275,1.79506931,0.010309216,0.000770622,0.554995773,4.717771712,227.74,0
262,3.83199709,4.662184653,3.323591573,0.659084977,0.020176726,-0.000873963,0.654986543,4.087894796,227.74,0
263,4.187556767,5.44632421,2.673422155,4.967116067,0.006033295,0.035306908,0.754648397,4.152362605,227.74,0
264,3.807657208,5.039453082,0.560868842,1.397598074,-0.003505299,0.027741817,0.687549327,3.937250641,227.74,0
265,3.790553507,4.55495755,2.730673886,1.052772138,0.00767788,0.001757373,0.463885763,4.130982974,227.74,0
266,3.976062889,5.306863114,0.652504332,3.970800526,-0.000545046,-0.002847465,0.356987737,5.471979791,227.74,0
267,4.017506477,5.279562948,2.668322145,2.361663535,-0.029818659,0.005046544,0.492501542,5.832144732,230.66,0
268,3.982312319,5.213450501,3.168781427,2.296021501,0.004059792,0.001099539,0.553022271,5.443692868,230.66,0
269,3.961919443,4.753294805,3.623999072,1.864824212,0.003730875,0.002744124,0.651039539,5.562432163,230.66,0
270,3.993166592,4.826972332,1.871240347,1.546485255,0.008335714,0.000770622,0.773067749,5.969632383,230.66,0
271,3.618200835,4.480293283,3.213200911,1.756901536,-0.036725916,-0.00449205,0.566836785,5.855497897,230.66,0
272,3.965866451,5.045373599,1.439549709,1.448762617,-0.003834216,0.002744124,0.548088516,6.081135538,230.66,0
273,3.977049641,5.564734587,2.624396252,1.988211433,0.007348963,0.002415207,0.74774114,5.683473894,230.66,0
274,3.981983402,5.526251213,2.977119619,1.880617775,0.012611635,0.000441705,0.788197932,4.477990861,230.66,0
275,4.112892518,5.300942596,2.680002814,1.94165332,-0.000216129,0.002415207,0.769120745,4.145455339,230.66,0
276,3.9497495,4.64672553,3.438588726,1.990843694,0.002415207,-0.002189631,0.466188182,4.603637338,230.66,0
277,3.806012621,4.434244839,0.147110774,1.574946563,-0.002189631,0.017216473,0.362250409,4.635542335,230.66,0
278,3.937579558,5.043071176,0.049717226,1.432310995,-0.003176382,-0.007123386,0.627028597,5.773597364,232.12,0
279,3.927054203,5.48217624,4.726920855,3.842477376,0.004717627,-0.001860714,0.675050481,5.925228475,232.12,0
280,3.686615634,4.537524923,2.874954853,2.213269771,0.005704378,-0.028502991,0.756621899,6.074886098,232.12,0
281,4.053029554,5.628215711,2.615018814,1.705901495,0.004717627,0.016558639,0.801683529,5.766690091,232.12,0
282,4.062568158,5.103263097,3.333462572,1.818759654,-0.003176382,0.004717627,0.723401281,4.138876991,232.12,0
283,3.959945939,4.296428431,3.252520384,1.859888723,-0.020608983,0.009322465,0.545786097,4.111905765,232.12,0
284,3.958301352,5.976868576,3.850703217,2.462183053,0.041556331,0.007348963,0.65860463,3.935606054,232.12,0
285,3.716218192,4.59673007,3.298420526,1.751307983,0.008335714,0.004059792,0.713862688,4.17571574,232.12,0
286,3.895478137,5.274300265,1.368314189,1.413227114,0.006362212,0.004059792,0.681628821,4.87959914,232.12,0
287,4.086250209,5.467703861,3.952045602,3.389398238,0.007348963,0.013927303,0.439874821,4.975314153,232.12,0
288,3.86291532,4.044477702,3.672860551,0.030304323,0.00208629,-0.000216129,0.37639384,4.140192661,232.12,0
289,3.847785123,4.357278156,2.781838513,4.888312277,0.003073041,0.00767788,0.640185278,4.995049207,242.34,0
290,4.039543941,4.91610899,2.31872476,4.927960945,0.018861058,0.009322465,0.667156472,5.579864803,242.34,0
291,3.878045518,5.276931607,1.602091743,-0.001940838,0.004388709,0.006033295,0.72899287,5.86404976,242.34,0
292,3.910279418,5.709787315,2.364953863,5.096591228,-0.000873963,0.005704378,0.702350592,4.676328105,242.34,0
293,3.988232832,5.668672595,2.928916273,4.811318195,0.001757373,0.002415207,0.7257037,4.102696078,242.34,0
294,3.941526566,5.060503808,3.828328928,4.86511534,0.007020046,0.003401958,0.59380798,4.358264908,242.34,0
295,3.916857765,4.51976338,2.936813066,4.713430444,0.014585137,0.004059792,0.723072364,5.412774605,242.34,0
296,3.795487266,4.214199077,3.384956288,1.962875922,-0.01107039,0.000112788,0.613214083,6.007457936,242.34,0
297,3.673130024,4.328662339,2.014534043,0.004804324,0.005375461,0.008006797,0.699061422,4.762504495,242.34,0
298,3.868506915,4.788817898,4.215437207,4.950664334,0.006033295,-0.013701726,0.471121937,3.880676857,242.34,0
299,3.895478137,4.989786526,0.998317286,1.51308846,0.000112788,-0.002847465,0.394813192,3.961590525,242.34,0
300,4.218475003,5.020375862,3.916016407,4.920557667,-0.002847465,0.013269469,0.692811999,3.9573146,243.8,0
301,3.985601493,4.441152105,2.518283151,4.892754243,0.001757373,-0.001531797,0.626370763,4.162559044,243.8,0
302,3.890544377,4.276364468,2.626041416,4.931086774,0.006691129,0.004388709,0.735242293,5.232198807,243.8,0
303,3.996126848,4.849667643,1.525591693,5.191517776,0.013598386,0.008335714,0.648408203,5.852866554,243.8,0
304,4.121115452,5.106881191,1.33573998,4.85787658,-0.006794469,0.000770622,0.652355207,5.183518996,243.8,0
305,3.830681421,5.426260231,4.931580326,5.151704558,0.011953801,0.001099539,0.633278021,4.191503775,243.8,0
306,3.914226426,5.475926803,4.927796428,4.781211539,-0.025213821,-0.00449205,0.62012134,5.641701339,243.8,0
307,3.996784683,5.894310199,2.548060624,4.990477528,0.003073041,0.003073041,0.68393124,5.588087746,243.8,0
308,4.005665452,5.705840302,1.53184331,4.848334578,0.002415207,0.004388709,0.762542405,4.069146505,243.8,0
309,3.733979727,5.204898642,4.953461129,5.071584585,0.009980299,0.001757373,0.481318364,5.18713709,243.8,0
310,3.736611066,5.248973606,1.195736698,5.165688539,0.011624884,0.008664631,0.38626135,5.112801708,243.8,0
311,3.945802492,5.120037895,2.319053793,4.882883206,-0.003834216,0.012611635,0.620779174,4.386222891,254.01,0
312,3.969813459,5.295350995,1.749169272,4.892589726,-0.00120288,0.043200916,0.612885166,4.265839111,254.01,0
313,3.895807055,3.984943658,2.015192108,4.178585404,0.005704378,-0.002847465,0.583611553,4.570087754,254.01,0
314,4.038886107,5.982131261,1.947082357,0.332026901,0.006691129,0.006691129,0.607622494,4.737177846,254.01,0
315,3.97474722,4.413851957,3.084384416,4.055855765,0.003401958,0.005046544,0.617161087,4.937488632,254.01,0
316,3.92869879,5.090764228,2.348666741,0.294023675,0.003073041,0.005046544,0.613214083,5.588087746,254.01,0
317,3.979023145,5.184505749,3.097052193,4.920557667,-0.002518548,0.005046544,0.655973294,5.953186491,254.01,0
318,3.869493667,4.200055628,2.734951315,0.023888194,0.01096705,0.000112788,0.545128263,5.979171001,254.01,0
319,4.006652204,5.423957807,2.764728798,4.968103171,0.016558639,0.003730875,0.791487102,5.29337749,254.01,0
320,3.881334691,4.820722899,2.671447958,2.290263428,0.006033295,0.001099539,0.465530348,4.692773981,254.01,0
321,3.571494579,5.078265359,2.375811944,1.472946501,-0.002189631,0.003073041,0.380998678,5.143719964,254.01,0
322,4.060923571,4.090526135,1.548130417,4.90575111,-0.002189631,0.003730875,0.723730198,5.089777475,259.12,0
323,4.019151064,5.666041253,2.419408789,4.86511534,-0.009096888,0.003073041,0.669129974,5.436456679,259.12,0
324,3.963235112,4.584560123,3.636995896,0.671259172,-0.002189631,0.032017738,0.609267079,5.341728386,259.12,0
325,3.80732829,5.510463163,2.092350262,4.902789798,-0.000216129,0.003730875,0.637882859,5.277589442,259.12,0
326,3.745162916,4.821051817,2.020127597,1.518682012,0.000441705,0.004059792,0.645776867,5.492043771,259.12,0
327,4.127364883,4.825327745,0.860781776,0.066004323,0.006691129,0.023465896,0.713862688,5.655515884,259.12,0
328,4.056976562,5.517041517,1.421452925,4.929441601,0.000770622,0.013598386,0.641829863,5.855826814,259.12,0
329,4.049082545,4.857890582,2.722448063,0.482065613,0.005375461,-0.000873963,0.638211776,4.283600651,259.12,0
330,3.958301352,4.65593522,0.653984977,0.151388193,0.00767788,0.005375461,0.815169127,3.707995259,259.12,0
331,4.028031833,5.714063246,4.421412526,4.923518978,-0.006136635,-0.002518548,0.589532059,4.154336109,259.12,0
332,3.834628429,5.048004939,2.324647349,4.779237332,-0.025542738,-0.004163133,0.452373668,4.050398215,259.12,0
333,3.719836282,4.725007898,1.502230389,1.956953335,-0.002518548,0.005046544,0.69708792,4.186570014,261.31,0
334,3.845811619,5.440732609,3.784896487,1.482323926,0.008993548,-0.019622232,0.682944489,4.840457952,261.31,0
335,3.847127288,5.309823373,2.189250384,4.902460764,0.005704378,0.004717627,0.617490004,5.737416408,261.31,0
336,3.989548501,5.648279694,3.336588389,1.766443479,0.000770622,0.003073041,0.650052788,5.929175489,261.31,0
337,3.894162468,5.682158223,3.255975234,4.786969643,0.004059792,-0.00449205,0.663867302,5.445666375,261.31,0
338,4.122431122,5.03287473,2.68016733,4.930428705,0.004388709,-0.007123386,0.67176131,4.354317899,261.31,0
339,3.916528848,4.46647875,3.296117293,4.28157304,-0.016990896,0.006691129,0.640843112,4.01092813,261.31,0
340,4.051713884,3.875743097,1.329159332,1.214327028,0.000441705,0.006362212,0.69708792,5.432838584,261.31,0
341,3.779699235,4.476675191,1.426059379,0.215384966,-0.001860714,0.001428456,0.871742853,5.800239706,261.31,0
342,3.736939983,5.013468592,2.029669543,1.421946474,0.010309216,0.006033295,0.607293577,4.312545385,261.31,0
343,3.491238762,5.6854474,1.492688448,0.103184968,0.001099539,-0.010741473,0.458623091,4.033952346,261.31,0
344,3.93988198,4.511211525,3.817964368,2.446883028,-0.004163133,0.002415207,0.623081593,4.018493229,270.07,0
345,3.866204494,4.228342525,3.541905219,4.941286847,-0.003176382,0.004717627,0.67406373,4.861179757,270.07,0
346,3.740886991,4.40826036,4.164601462,4.844386164,0.006033295,-0.002189631,0.593479063,5.61670359,270.07,0
347,3.913568591,5.732153724,3.67187345,1.265327047,0.012940552,0.005046544,0.623739427,6.278486282,270.07,0
348,4.050398215,6.021930321,2.301615057,4.934706155,0.003730875,0.004388709,0.605648992,5.528553637,270.07,0
349,3.98099665,5.805173472,2.249627886,4.077736515,0.000441705,0.006033295,0.658933547,4.227026856,270.07,0
350,3.914555343,5.220357771,1.807243514,4.98110004,-0.013701726,0.002744124,0.625055095,4.21123882,270.07,0
351,3.951394087,5.201280548,2.740709391,1.91187587,0.009322465,-0.000545046,0.542825844,5.419352959,270.07,0
352,3.781014904,4.247748653,2.086427674,1.835211281,0.003730875,0.001757373,0.65202629,5.695972769,270.07,0
353,3.877716601,4.46647875,2.141047096,4.803092332,0.001099539,0.008006797,0.525393243,4.810526455,270.07,0
354,3.869822584,4.418785718,1.787337046,0.419878515,0.005375461,-0.000216129,0.420468718,5.40784084,270.07,0
355,4.263536689,5.638741079,2.027037282,4.920228632,-0.005478801,-0.003834216,0.63558044,5.986078275,272.26,0
356,4.007967874,5.618677096,1.146381843,5.092478293,0.000112788,-0.008110137,0.643145531,5.166744197,272.26,0
357,3.643527467,5.037479576,2.891241989,0.842520482,-0.005149884,-0.000873963,0.709915683,4.080000779,272.26,0
358,3.810288546,4.339187697,1.169907657,3.815661132,0.024452647,0.001428456,0.679655319,4.402010928,272.26,0
359,3.830681421,4.510882608,1.481336829,0.115359161,0.000112788,0.007348963,0.666498638,5.613085495,272.26,0
360,3.814235554,4.457597978,3.150849117,0.719297886,0.000441705,-0.005149884,0.612227332,5.596639608,272.26,0
361,3.951394087,5.183518996,4.459580488,1.650295002,-0.004163133,0.00767788,0.621437008,4.117826278,272.26,0
362,4.49114756,5.849577376,0.900430169,1.998904993,0.011295967,0.001757373,0.847402994,5.207201066,272.26,0
363,3.919818021,5.844643609,0.879207585,5.095439606,0.002415207,0.000441705,0.678339651,5.508489657,272.26,0
364,4.226040103,5.216739677,3.276868846,4.490674219,0.002415207,-0.004163133,0.564863283,3.897451641,272.26,0
365,4.003034113,4.654290633,1.888514557,0.520891421,-0.002518548,0.004059792,0.440861572,4.685208878,272.26,0
366,3.725756794,3.851403213,1.933098472,1.20429154,-0.010412556,0.006691129,0.684917991,5.90319098,274.45,0
367,3.665236009,4.75921532,2.117685776,0.65941401,0.000441705,0.000441705,0.64544795,5.45783633,274.45,0
368,3.858968312,5.522962036,2.05928248,2.411512001,0.003401958,0.005046544,0.561574113,4.991102196,274.45,0
369,4.066515166,5.354227258,1.685995028,4.860179822,0.008335714,0.00208629,0.601701988,4.524368224,274.45,0
370,4.191503775,5.11247279,4.933554534,2.04052762,0.002744124,0.01096705,0.621437008,4.117826278,274.45,0
371,4.1503891,5.508160739,1.757066052,5.004790537,-0.038699418,-0.000216129,0.559929528,3.994153344,274.45,0
372,3.756346105,4.526670647,4.344583061,1.304810934,0.003401958,-0.000873963,0.443821826,4.679617281,274.45,0
373,3.817524728,4.705930682,1.511607814,0.566462391,0.002744124,-0.00120288,0.382643263,4.60462409,274.45,0
374,3.846140536,4.11387927,2.991761591,4.983896834,0.009651382,-0.00778122,0.397444528,4.694747486,274.45,0
375,4.174071153,4.295441679,0.119965613,4.959877304,-0.011728224,0.000770622,0.423428971,5.16641528,274.45,0
376,4.136245652,4.847036303,0.845152741,0.809946284,-0.008110137,-0.006136635,0.396786694,5.385803355,274.45,0
377,3.809959629,6.185731428,3.191813752,4.964977341,-0.012386058,0.00208629,0.645119033,4.717113877,283.21,0
378,4.030663172,4.828945838,3.567734346,4.754559748,0.005046544,0.002415207,0.686562576,5.043729011,283.21,0
379,3.93988198,5.114775213,0.191365612,4.637588021,-0.004163133,0.008335714,0.59709715,4.640476097,283.21,0
380,3.923436112,4.882230481,2.082643798,4.648610672,-0.033436746,0.000112788,0.599728486,4.753623722,283.21,0
381,3.77048955,4.84341821,1.769404772,4.807369781,-0.003505299,-0.00120288,0.600057403,4.105327418,283.21,0
382,4.130982974,5.300613678,2.346198995,4.526538949,-0.003505299,-0.000873963,0.569139204,4.163874714,283.21,0
383,3.849100792,5.363436953,-0.006218257,0.482394645,0.004388709,-0.002189631,0.473753273,4.105327418,283.21,0
384,3.947118162,4.891440173,1.753611211,1.204456056,-0.000216129,0.00208629,0.449084498,3.932316881,283.21,0
385,3.90008298,5.399617898,2.684609275,0.892204362,-0.008110137,-0.004163133,0.450400166,3.912910757,283.21,0
386,3.754372601,4.768753928,4.934870672,1.105252798,0.000441705,0.004059792,0.588545308,4.090197218,283.21,0
387,3.894491385,5.807475897,3.41901124,3.840338657,0.00208629,0.002744124,0.461583344,4.013559469,283.21,0
388,3.9497495,5.925228475,2.389795837,2.883509712,-0.009425805,0.000770622,0.342186471,4.210909902,309.49,1
389,3.649119061,4.157625283,1.898714567,1.016578581,0.008993548,0.003730875,0.821089633,4.502001836,309.49,1
390,3.458347035,6.301839456,1.331133527,0.714033369,-0.003505299,0.002744124,0.666498638,4.665802745,309.49,1
391,4.076711605,4.856574912,2.568954211,4.344912095,-0.001531797,0.003730875,0.634922606,4.67172326,309.49,1
392,3.996455766,5.311796879,2.424179764,4.862483063,-0.002847465,0.000441705,0.673405896,4.535551418,309.49,1
393,4.124733544,5.462770095,1.867291956,4.689410933,0.003073041,0.000441705,0.611898415,4.82466991,309.49,1
394,3.738913487,4.082303201,1.84722097,1.56589817,-0.000873963,-0.016661979,0.529998081,4.636858005,309.49,1
395,3.821800653,5.805831308,1.72942732,0.810768865,0.003730875,0.002744124,0.482634032,4.17703141,309.49,1
396,3.847127288,4.810855373,4.960041822,4.826618299,0.004717627,0.003073041,0.563876532,4.142166165,309.49,1
397,3.899425145,4.991760032,1.036320521,0.926259207,0.008006797,0.005046544,0.54216801,4.002047361,309.49,1
398,3.971786963,5.508160739,2.463992734,4.890780036,0.001099539,0.000770622,0.415206046,3.835944098,309.49,1
399,3.856336973,4.113221435,2.123937397,1.647169193,0.031688821,0.008335714,0.447439913,4.517460957,309.49,1
