time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
11865,4.95,7.272,-2.258,0.071,0.019,0.102,0.08,213.85176,0
11900,9.461,1.159,16.113,-0.018,-0.01,-0.118,0.079,213.85176,0
11935,2.612,14.698,-3.631,-0.021,0.111,0.143,0.106,214.021834,0
11970,14.624,-0.465,-4.554,-0.024,0.075,-0.011,0.074,214.021834,0
12005,5.544,12.179,8.827,0.185,0.045,0.129,0.067,214.021834,0
12040,8.088,-2.598,19.92,-0.124,-0.111,0.036,0.18,214.179442,0
12075,11.68,2.981,-1.916,-0.029,0.093,0.092,0.088,214.179442,0
12110,15.917,6.898,-7.401,-0.079,-0.103,0.071,0.081,214.179442,0
12145,0.826,0.521,-0.145,0.048,0.059,0.056,-0.004,214.179442,0
12180,3.863,5.751,16.576,-0.131,-0.117,-0.054,0.086,214.32458400000002,0
12215,9.898,3.624,-2.693,-0.019,0.074,0.004,0.099,214.32458400000002,0
12250,14.791,12.487,-4.487,-0.347,-0.182,-0.066,0.151,214.32458400000002,0
12285,8.734,5.899,16.29,-0.017,-0.034,0.014,0.092,214.457278,0
12320,2.401,9.646,12.159,0.034,0.111,0.026,0.092,214.457278,0
12355,13.387,4.254,-3.07,0.062,0.103,0.049,0.094,214.457278,0
12390,5.84,28.91,2.302,0.067,0.075,0.134,0.086,214.577561,0
12425,13.971,-2.111,22.166,-0.024,-0.03,-0.138,0.101,214.577561,0
12460,-5.253,1.964,1.779,0.084,0.063,-0.058,0.087,214.577561,0
12495,6.744,-10.701,-5.907,0.204,-0.042,-0.017,0.094,214.685487,0
12530,13.241,25.454,15.043,-0.018,0.046,0.077,0.074,214.685487,0
12565,9.472,5.859,12.813,-0.054,0.057,-0.175,0.068,214.685487,0
12600,5.363,-16.054,-1.717,-0.057,0.024,-0.182,0.183,214.78113100000002,0
12635,1.869,15.624,3.01,0.091,0.007,0.054,0.089,214.78113100000002,0
12670,16.915,9.436,23.177,-0.08,0.041,-0.172,0.081,214.78113100000002,0
12705,12.861,4.336,-4.576,0.081,-0.001,-0.031,0.218,214.78113100000002,0
12740,-7.708,3.361,-0.33,-0.064,-0.084,-0.08,0.096,214.864584,0
12775,14.321,8.0,21.202,-0.023,-0.043,0.015,0.093,214.864584,0
12810,2.774,-3.241,1.986,0.069,0.023,-0.108,0.111,214.864584,0
12845,3.775,3.378,-2.623,0.112,0.027,0.033,0.083,214.935954,0
12880,7.657,7.502,14.446,-0.034,0.021,-0.044,0.096,214.935954,0
12915,-6.007,6.381,9.159,0.05,0.019,-0.056,0.081,214.935954,0
12950,6.948,-8.592,-4.936,0.04,-0.125,-0.042,0.08,214.99536899999998,0
12985,17.059,17.129,22.583,-0.066,-0.031,-0.019,0.103,214.99536899999998,0
13020,2.287,2.233,6.551,0.045,0.248,-0.05,0.077,214.99536899999998,0
13055,14.991,-4.736,26.015,-0.054,-0.003,0.142,0.129,215.04297100000002,0
13090,-2.598,8.184,6.847,0.131,0.097,0.103,0.078,215.04297100000002,0
13125,15.302,2.67,-9.48,-0.044,0.05,0.048,0.065,215.04297100000002,0
13160,23.116,14.928,27.21,-0.128,-0.183,-0.001,0.243,215.07892099999998,0
13195,-1.897,0.997,10.043,-0.159,-0.037,-0.334,0.098,215.07892099999998,0
13230,6.474,3.218,-7.079,-0.036,-0.016,-0.058,0.076,215.07892099999998,0
13265,-3.649,-0.725,-4.134,-0.107,-0.222,0.083,0.241,215.07892099999998,0
13300,12.711,3.652,23.87,-0.207,-0.067,-0.157,0.092,215.103397,0
13335,13.584,4.825,-7.583,-0.009,0.033,0.0,0.097,215.103397,0
13370,-5.756,0.489,-4.394,-0.064,-0.002,0.162,0.142,215.103397,0
13405,16.574,3.837,27.991,0.064,0.068,0.072,0.094,215.116591,0
13440,12.304,4.091,-1.508,-0.074,0.073,0.009,0.099,215.116591,0
13475,6.631,8.508,-3.111,0.066,-0.157,0.121,0.09,215.116591,0
13510,17.45,4.378,24.61,0.082,-0.152,0.1,0.089,215.118712,0
13545,12.966,2.041,3.137,-0.034,0.014,0.094,0.079,215.118712,0
13580,16.465,12.715,-5.404,-0.121,-0.121,0.172,0.127,215.118712,0
13615,16.061,-3.361,25.659,0.191,0.035,0.074,0.139,215.118712,0
13650,-5.458,7.456,9.13,0.037,0.114,-0.041,0.09,215.118712,0
13685,20.191,2.823,-10.597,-0.092,0.028,-0.024,0.11,215.118712,0
13720,19.331,28.356,23.976,-0.297,0.06,0.031,0.223,215.118712,0
13755,-1.903,3.7,11.367,0.001,0.082,-0.138,0.101,215.118712,0
13790,8.735,0.645,-8.024,-0.019,0.062,0.011,0.09,215.118712,0
13825,-1.131,-1.814,2.865,-0.077,-0.121,0.087,0.246,215.118712,0
13860,11.539,3.43,20.441,-0.142,-0.036,-0.132,0.075,215.118712,0
13895,17.032,6.902,-8.892,-0.079,-0.009,0.023,0.115,215.118712,0
13930,-8.91,-1.783,0.242,0.057,-0.116,0.17,0.186,215.118712,0
13965,3.823,9.127,-7.176,-0.133,-0.085,-0.252,0.087,215.118712,0
14000,-3.485,0.534,-2.424,-0.038,-0.081,0.007,0.115,215.118712,0
14035,27.378,11.56,29.464,0.011,-0.013,-0.088,0.099,215.118712,0
14070,5.369,2.528,-4.1,-0.05,-0.098,-0.048,0.101,215.118712,0
14105,18.077,1.113,26.198,0.021,0.051,0.008,0.105,215.118712,0
14140,-3.574,2.751,2.328,-0.055,0.005,-0.099,0.086,215.118712,0
14175,-8.085,-0.49,-2.92,-0.01,-0.028,-0.127,0.111,215.118712,0
14210,28.66,7.061,31.789,0.113,-0.065,-0.097,0.09,215.118712,0
14245,5.014,-1.574,-3.724,-0.152,-0.026,-0.121,0.084,215.118712,0
14280,13.242,-1.994,21.02,0.026,0.119,0.23,0.193,215.118712,0
14315,20.231,0.011,-3.823,0.107,-0.024,0.111,0.103,215.118712,0
14350,19.587,3.496,22.603,0.185,0.199,0.054,0.092,215.118712,0
14385,9.32,7.811,1.009,0.049,0.102,0.099,0.182,215.118712,0
14420,-2.741,10.289,-4.543,0.018,0.032,0.001,0.106,215.118712,0
14455,-9.639,-3.743,-1.179,-0.1,0.027,0.037,0.081,215.118712,0
14490,7.565,7.175,10.041,-0.009,0.013,-0.208,0.156,215.118712,0
14525,14.324,11.137,18.874,-0.215,-0.141,-0.153,0.086,215.118712,0
14560,1.606,6.752,-4.192,0.124,0.12,-0.041,0.144,215.118712,0
14595,-5.207,-3.513,0.834,-0.062,-0.009,0.094,0.11,215.118712,0
14630,-0.17,21.134,0.244,0.044,0.155,0.192,0.071,215.118712,0
14665,-5.152,3.898,5.286,0.072,0.006,-0.08,0.087,215.118712,0
14700,-5.451,-1.754,-3.301,-0.012,-0.043,0.025,0.111,215.118712,0
14735,-6.795,4.452,-2.741,0.027,0.023,0.07,0.092,215.207263,0
14770,3.662,7.547,13.242,-0.063,0.016,-0.062,0.091,215.207263,0
14805,6.393,0.175,-4.138,0.112,0.042,0.141,0.083,215.207263,0
14840,-1.483,2.718,11.208,0.081,0.188,-0.024,0.122,215.440252,0
14875,11.051,-2.418,-6.075,0.083,-0.106,0.151,0.088,215.440252,0
14910,22.545,11.765,27.697,-0.095,-0.098,-0.296,0.088,215.440252,0
14945,0.293,2.724,1.328,0.021,0.028,0.021,-0.004,215.661617,0
14980,25.035,16.057,24.595,0.01,-0.037,0.014,0.09,215.661617,0
15015,14.195,2.778,-7.605,-0.053,-0.015,0.025,0.117,215.661617,0
15050,-4.613,-6.324,5.404,0.202,0.038,0.18,0.167,215.661617,0
15085,4.347,27.142,0.888,-0.108,-0.101,-0.047,0.081,215.871448,0
15120,1.289,-1.252,6.366,0.061,0.076,-0.025,0.105,215.871448,0
15155,-4.967,7.601,-1.906,0.0,0.0,0.216,0.139,215.871448,0
15190,-2.569,9.242,-4.273,0.202,-0.069,0.005,0.086,216.069853,0
15225,10.938,5.451,16.025,-0.134,0.015,-0.2,0.105,216.069853,0
15260,9.051,8.247,-4.578,-0.158,-0.02,0.173,0.101,216.069853,0
15295,17.614,-6.137,-5.529,0.29,-0.147,0.062,0.088,216.256955,0
15330,24.534,2.545,27.544,-0.107,-0.079,-0.158,0.094,216.256955,0
15365,14.587,8.095,-13.537,-0.012,0.023,0.084,0.108,216.256955,0
15400,16.603,30.055,19.247,-0.201,0.048,0.011,0.131,216.432895,0
15435,16.109,6.486,-2.731,0.027,-0.006,0.042,0.113,216.432895,0
15470,-5.657,4.799,4.589,0.176,-0.055,0.14,0.093,216.432895,0
15505,0.155,3.552,1.638,0.005,-0.012,-0.029,-0.004,216.597827,0
15540,-1.266,0.018,6.243,0.048,-0.002,-0.102,0.117,216.597827,0
15575,-0.082,0.589,-8.169,0.043,-0.098,0.073,0.091,216.597827,0
15610,17.255,16.731,21.894,-0.034,0.082,-0.192,0.187,216.597827,0
15645,18.255,-4.7,28.961,-0.066,0.076,-0.131,0.087,216.751922,0
15680,13.536,2.8,-9.32,-0.123,-0.142,-0.086,0.101,216.751922,0
15715,12.244,10.115,14.238,-0.073,-0.07,-0.275,0.107,216.751922,0
15750,23.512,0.462,31.688,0.041,0.067,0.041,0.08,216.895367,0
15785,6.549,10.231,-5.968,0.038,0.108,0.062,0.104,216.895367,0
15820,-2.664,-2.904,2.54,0.209,0.097,0.15,0.117,216.895367,0
15855,4.442,5.443,2.123,-0.056,0.183,0.232,0.089,217.02836,0
15890,-4.57,-3.626,-5.848,0.018,-0.033,0.144,0.106,217.02836,0
15925,11.09,9.976,18.42,0.033,0.034,-0.184,0.099,217.02836,0
15960,6.047,-1.067,17.976,-0.092,0.095,-0.14,0.164,217.151116,0
15995,-5.22,-8.286,-4.749,-0.088,-0.126,0.042,0.109,217.151116,0
16030,17.288,15.054,25.316,-0.007,-0.147,-0.19,0.092,217.151116,0
16065,1.242,3.931,1.559,0.012,-0.004,-0.013,-0.004,217.26386300000001,0
16100,4.999,13.345,-10.579,-0.124,0.016,-0.113,0.095,217.26386300000001,0
16135,-11.506,-2.477,-2.169,-0.07,-0.053,0.046,0.108,217.26386300000001,0
16170,17.859,18.112,18.961,0.018,0.106,-0.189,0.171,217.26386300000001,0
16205,18.733,5.767,29.363,-0.041,-0.011,-0.062,0.099,217.366841,0
16240,15.657,-0.214,-7.9,-0.055,0.048,-0.009,0.105,217.366841,0
16275,9.53,6.778,15.262,-0.014,-0.196,-0.008,0.11,217.366841,0
16310,19.867,8.712,25.091,-0.069,-0.061,0.171,0.094,217.460305,0
16345,6.87,3.934,-1.041,-0.202,0.016,-0.162,0.107,217.460305,0
16380,0.788,3.623,5.14,0.081,-0.054,0.07,0.129,217.460305,0
16415,-12.53,-7.253,-5.36,0.137,-0.124,-0.197,0.07,217.54451899999998,0
16450,26.917,11.679,31.961,-0.067,0.018,-0.103,0.099,217.54451899999998,0
16485,27.938,7.439,-13.641,0.0,0.148,0.211,0.085,217.54451899999998,0
16520,9.499,6.565,-10.637,-0.089,0.086,0.018,0.128,217.61976299999998,0
16555,0.728,18.963,0.304,0.056,-0.044,0.096,0.126,217.61976299999998,0
16590,14.5,6.268,20.619,-0.017,0.136,-0.163,0.071,217.61976299999998,0
16625,0.69,1.781,-0.516,0.0,-0.004,-0.016,-0.004,217.686325,0
16660,29.269,4.154,-8.053,0.014,0.002,0.173,0.097,217.686325,0
16695,7.982,11.15,16.441,-0.082,-0.143,-0.177,0.124,217.686325,0
16730,-9.771,1.371,4.702,0.137,-0.036,-0.128,0.165,217.686325,0
16765,4.406,4.065,2.926,-0.072,0.111,0.015,0.076,217.744506,0
16800,-3.053,-2.202,-8.743,-0.02,-0.109,0.122,0.104,217.744506,0
16835,22.312,13.294,22.448,-0.028,0.019,-0.103,0.123,217.744506,0
16870,1.97,6.28,0.989,0.004,0.249,0.228,0.068,217.794618,0
16905,-1.647,-4.362,-7.875,-0.1,-0.156,-0.008,0.089,217.794618,0
16940,22.608,10.87,25.568,-0.001,0.063,-0.081,0.092,217.794618,0
16975,28.687,-3.359,36.438,-0.151,-0.142,-0.239,0.08,217.83697999999998,0
17010,7.4,9.861,-7.601,-0.122,-0.081,-0.137,0.094,217.83697999999998,0
17045,-7.231,-1.737,4.067,0.04,-0.043,-0.001,0.093,217.83697999999998,0
17080,-7.754,15.728,-0.662,0.104,-0.03,0.193,0.129,217.871925,0
17115,2.878,7.553,17.263,-0.248,-0.122,-0.292,0.085,217.871925,0
17150,11.245,-1.362,-12.529,0.148,0.21,0.216,0.094,217.871925,0
17185,13.825,-6.889,-4.066,-0.186,-0.036,-0.196,0.181,217.899792,0
17220,17.253,14.61,21.823,0.163,-0.004,0.073,0.093,217.899792,0
17255,7.045,0.304,-0.541,-0.024,0.004,-0.096,0.092,217.899792,0
17290,1.152,2.816,5.4,-0.041,-0.077,0.04,0.161,217.899792,0
17325,27.544,3.729,33.011,0.048,0.063,0.033,0.087,217.92093,0
17360,6.277,7.453,-5.64,-0.007,-0.024,-0.116,0.094,217.92093,0
17395,-8.631,-3.44,1.173,0.059,0.015,0.204,0.106,217.92093,0
17430,-9.501,5.753,-3.826,0.088,-0.014,-0.014,0.076,217.935697,0
17465,15.562,13.1,24.083,-0.005,-0.032,-0.086,0.084,217.935697,0
17500,19.992,9.11,-7.729,-0.088,-0.079,-0.09,0.105,217.935697,0
17535,11.952,2.29,-8.611,-0.01,0.026,0.098,0.095,217.944456,0
17570,0.803,10.524,10.596,0.046,0.021,0.124,0.078,217.944456,0
17605,-2.869,-0.728,1.885,0.116,-0.017,-0.095,0.089,217.944456,0
17640,-5.07,9.804,1.087,0.062,0.095,0.034,0.158,217.947582,0
17675,-6.306,-8.367,-8.039,-0.028,-0.139,-0.106,0.099,217.947582,0
17710,34.842,17.602,36.351,0.091,0.112,0.016,0.089,217.947582,0
17745,1.253,-0.717,3.09,0.043,0.041,0.04,-0.004,217.947582,0
17780,34.701,2.338,38.277,0.043,-0.009,-0.052,0.087,217.947582,0
17815,13.43,7.535,-9.859,0.039,0.114,0.147,0.094,217.947582,0
17850,-4.762,-4.41,4.697,0.117,-0.049,-0.005,0.132,217.947582,0
17885,16.718,2.844,-11.864,-0.079,-0.049,-0.153,0.069,217.947582,0
17920,26.318,10.402,25.742,0.093,0.028,0.008,0.073,217.947582,0
17955,20.387,5.619,-8.201,-0.135,-0.031,-0.007,0.105,217.947582,0
17990,9.451,27.087,15.173,0.018,0.121,0.124,0.092,217.947582,0
18025,1.632,4.848,-0.599,-0.073,-0.075,-0.083,0.088,217.947582,0
18060,-14.426,-2.748,1.083,-0.036,-0.11,-0.045,0.093,217.947582,0
18095,6.545,9.796,-5.633,-0.014,0.11,0.104,0.083,217.947582,0
18130,-7.395,5.28,-1.277,0.017,-0.207,-0.037,0.095,217.947582,0
18165,5.009,0.719,9.696,-0.015,0.025,-0.304,0.155,217.947582,0
18200,25.671,20.169,25.414,-0.071,-0.112,0.002,0.163,217.947582,0
18235,14.303,8.844,-7.607,0.015,0.127,0.135,0.107,217.947582,0
18270,-9.884,-2.694,0.985,-0.015,-0.062,0.141,0.103,217.947582,0
18305,-2.223,-0.521,0.191,-0.04,-0.032,-0.049,-0.004,217.947582,0
18340,19.184,0.425,-11.291,0.092,0.08,0.05,0.087,217.947582,0
18375,10.321,17.296,16.876,0.101,-0.071,-0.007,0.098,217.947582,0
18410,-5.835,-2.703,2.873,0.061,0.078,0.012,0.17,217.947582,0
18445,11.135,-8.047,-3.687,0.143,-0.085,-0.135,0.105,217.947582,0
18480,15.956,11.043,22.228,0.064,-0.058,-0.073,0.099,217.947582,0
18515,1.303,-0.019,-0.346,-0.028,0.072,-0.015,0.094,217.947582,0
18550,-2.027,2.741,11.1,-0.011,-0.03,-0.205,0.106,217.947582,0
18585,13.613,-1.103,-9.65,-0.059,0.053,0.045,0.088,217.947582,0
18620,23.32,14.083,25.823,0.037,-0.105,-0.077,0.102,217.947582,0
18655,-4.141,-0.141,8.717,-0.033,0.154,0.046,0.089,217.947582,0
18690,7.903,-5.197,-7.377,0.089,0.031,0.07,0.115,217.947582,0
18725,14.197,11.905,25.546,-0.095,-0.157,-0.18,0.104,217.947582,0
18760,4.71,0.964,19.898,-0.282,0.174,0.061,0.125,217.947582,0
18795,24.004,1.046,-9.394,-0.143,0.138,0.174,0.102,217.947582,0
18830,6.59,7.172,19.572,0.035,0.024,0.02,0.126,217.947582,0
18865,-0.9,0.728,-0.336,0.108,0.1,0.092,-0.004,217.947582,0
18900,15.961,4.163,-13.072,-0.061,0.034,-0.07,0.104,217.947582,0
18935,-9.728,-0.23,-1.833,0.13,-0.072,0.106,0.121,217.947582,0
18970,35.438,22.719,31.857,-0.056,0.116,-0.041,0.163,217.947582,0
19005,38.166,3.624,36.38,0.246,-0.087,0.048,0.085,217.947582,0
19040,21.885,7.096,-11.083,-0.176,0.0,-0.082,0.096,217.947582,0
19075,3.254,-4.024,17.885,0.115,-0.111,0.009,0.108,217.947582,0
19110,-3.938,3.579,10.193,0.057,0.057,0.117,0.104,217.947582,0
19145,4.274,-4.1,-11.588,-0.048,-0.085,-0.015,0.108,217.947582,0
19180,32.613,16.094,32.034,-0.157,-0.277,-0.258,0.091,217.947582,0
19215,11.467,11.581,-6.395,0.053,-0.027,-0.079,0.082,217.947582,0
19250,-14.371,-1.718,-3.854,0.03,-0.209,-0.13,0.094,217.947582,0
19285,15.086,12.796,20.667,-0.013,0.088,-0.086,0.101,217.947582,0
19320,19.13,-1.052,-13.283,0.033,-0.019,-0.091,0.129,217.947582,0
19355,15.499,23.78,19.958,-0.131,-0.073,-0.021,0.099,217.947582,0
19390,5.973,-2.48,2.034,0.022,0.096,0.0,0.092,217.947582,0
19425,-0.552,-0.014,0.514,0.006,0.015,0.016,-0.005,217.947582,0
19460,9.669,-7.546,-6.372,-0.074,-0.294,-0.2,0.1,217.947582,0
19495,36.652,12.901,35.64,-0.006,0.07,0.127,0.071,217.947582,0
19530,14.692,5.276,-7.597,-0.011,0.0,-0.064,0.189,217.947582,0
19565,18.742,1.379,28.288,-0.088,0.11,0.02,0.092,217.947582,0
19600,19.838,3.957,-10.246,-0.081,0.103,0.042,0.104,217.947582,0
19635,11.321,3.981,19.143,0.146,-0.044,0.104,0.087,217.947582,0
19670,-0.263,6.454,1.811,-0.054,0.009,0.098,0.115,217.947582,0
19705,0.831,-2.302,-10.42,0.062,-0.003,0.271,0.09,217.947582,0
19740,39.95,16.043,36.13,0.18,0.151,-0.04,0.086,217.947582,0
19775,10.638,15.263,-13.347,-0.029,0.182,-0.007,0.107,217.947582,0
19810,-17.01,-0.479,-3.026,0.049,-0.122,-0.045,0.109,217.947582,0
19845,15.575,11.845,18.755,0.097,0.216,-0.114,0.123,217.947582,0
19880,38.074,1.426,38.633,0.187,0.139,0.293,0.14,217.947582,0
19915,18.554,6.988,-11.963,-0.023,0.133,0.047,0.101,217.947582,0
19950,-4.219,4.283,8.983,0.219,0.018,0.205,0.144,217.947582,0
19985,-0.85,-0.203,0.39,0.021,0.023,0.005,-0.004,217.947582,0
20020,26.012,18.613,29.912,-0.15,-0.016,-0.019,0.086,217.947582,0
20055,8.404,4.337,-0.635,0.181,0.073,0.061,0.092,217.947582,0
20090,-17.934,3.731,-2.042,0.001,-0.033,0.237,0.144,217.947582,0
20125,26.649,13.383,-14.062,-0.142,0.154,-0.091,0.107,217.947582,0
20160,-10.033,3.905,3.596,0.062,-0.1,0.068,0.122,217.947582,0
20195,2.76,9.596,11.864,-0.027,-0.027,-0.318,0.079,217.947582,0
20230,11.966,28.066,21.98,-0.04,-0.001,0.209,0.1,217.947582,0
20265,-8.05,2.491,4.127,0.045,0.05,-0.057,0.091,217.947582,0
20300,-12.83,1.878,-4.382,-0.038,0.02,0.202,0.098,217.947582,0
20335,30.024,24.726,30.559,-0.371,-0.087,-0.024,0.097,217.947582,0
20370,7.909,5.596,-0.319,-0.007,-0.071,-0.164,0.095,217.947582,0
20405,-16.464,-0.091,3.261,0.079,-0.212,0.045,0.117,217.947582,0
20440,24.47,12.051,-18.92,-0.022,0.013,-0.181,0.126,217.947582,0
20475,-8.261,11.544,1.843,0.07,-0.007,0.137,0.098,217.947582,0
20510,-3.877,5.18,15.749,0.016,0.039,-0.034,0.109,217.947582,0
20545,0.588,2.224,2.114,-0.017,-0.047,-0.034,-0.005,217.947582,0
20580,4.541,11.266,-7.056,0.016,0.034,-0.139,0.094,217.947582,0
20615,-17.877,-2.537,-5.178,0.01,0.001,0.121,0.09,217.947582,0
20650,45.527,25.281,36.807,0.091,0.078,-0.088,0.12,217.947582,0
20685,-16.344,14.656,-3.621,0.069,-0.131,0.013,0.11,217.947582,0
20720,4.588,7.106,19.152,-0.205,-0.134,-0.238,0.076,217.947582,0
20755,19.368,14.787,-9.559,-0.063,-0.039,0.248,0.107,217.947582,0
20790,-5.806,5.528,10.32,-0.03,0.091,-0.099,0.112,217.947582,0
20825,3.018,-1.346,-10.434,0.119,-0.007,0.177,0.112,217.947582,0
20860,48.125,16.922,37.363,-0.074,0.037,-0.102,0.089,217.947582,0
20895,-17.248,-0.309,-4.862,0.28,-0.068,-0.127,0.088,217.947582,0
20930,37.009,11.164,37.988,0.114,0.084,0.039,0.11,217.947582,0
20965,29.192,9.423,-18.185,0.079,0.197,0.111,0.119,217.947582,0
21000,0.943,-1.044,18.113,0.038,0.139,-0.179,0.159,217.947582,0
21035,11.499,-1.953,-8.64,0.005,-0.053,0.016,0.098,217.947582,0
21070,31.576,18.314,35.828,-0.086,0.186,0.042,0.11,217.947582,0
21105,-0.5,0.87,1.692,0.066,0.036,0.041,-0.004,217.947582,0
21140,41.877,8.452,39.37,0.079,-0.132,-0.055,0.085,217.947582,0
21175,24.509,4.526,-14.93,-0.099,0.08,-0.029,0.091,217.947582,0
21210,1.881,-6.642,13.057,0.081,-0.257,-0.133,0.138,217.947582,0
21245,27.017,4.651,-13.081,0.063,0.116,-0.052,0.096,217.947582,0
21280,7.885,15.779,18.755,0.059,-0.095,0.03,0.085,217.947582,0
21315,-3.847,-2.891,5.508,-0.072,0.056,-0.048,0.135,217.947582,0
21350,38.676,11.004,39.785,-0.105,-0.06,0.091,0.127,217.947582,0
21385,12.068,4.681,-3.345,0.044,0.005,-0.15,0.103,217.947582,0
21420,-21.296,-2.675,3.066,-0.058,-0.17,0.176,0.119,217.947582,0
21455,44.465,4.078,39.045,0.174,-0.146,-0.015,0.078,217.947582,0
21490,29.512,3.079,-10.379,-0.026,0.079,0.157,0.145,217.947582,0
21525,49.151,20.826,38.018,0.05,0.169,0.062,0.121,217.947582,0
21560,25.427,6.581,-19.534,-0.176,-0.153,-0.288,0.186,217.947582,0
21595,41.333,8.648,36.131,0.001,-0.077,-0.127,0.101,217.947582,0
21630,27.136,7.69,-20.605,-0.125,0.094,0.133,0.09,217.947582,0
21665,-0.987,-0.672,-0.483,-0.085,-0.083,-0.095,-0.004,217.947582,0
21700,11.109,9.738,-6.921,0.019,0.024,-0.142,0.118,217.947582,0
21735,10.88,10.103,20.353,-0.048,-0.138,-0.026,0.091,217.947582,0
21770,30.755,4.35,-11.473,0.002,-0.06,0.039,0.142,217.947582,0
21805,23.124,10.234,-12.967,-0.022,0.167,0.287,0.144,217.947582,0
21840,20.324,17.884,26.229,-0.096,-0.073,-0.12,0.122,217.947582,0
21875,36.675,10.119,-15.895,-0.04,0.145,0.071,0.104,217.947582,0
21910,26.678,8.67,-17.868,-0.116,0.247,-0.001,0.112,217.947582,0
21945,42.424,13.798,37.799,-0.031,0.053,0.006,0.108,217.947582,0
21980,32.323,15.404,-14.453,-0.058,0.034,0.096,0.115,217.947582,0
22015,28.187,0.847,-16.042,0.152,0.023,-0.039,0.112,218.049397,0
22050,55.823,10.774,44.969,0.072,0.098,0.113,0.102,218.049397,0
22085,13.729,8.67,-12.91,0.053,0.024,0.208,0.097,218.049397,0
22120,14.482,11.606,-15.914,-0.146,0.196,0.11,0.173,218.16386,0
22155,24.157,24.615,24.798,-0.087,-0.031,0.102,0.115,218.16386,0
22190,33.524,2.827,-17.876,-0.097,0.105,0.089,0.101,218.16386,0
22225,42.214,15.58,40.342,0.015,0.072,-0.09,0.186,218.16386,0
22260,34.699,22.452,33.392,-0.255,-0.153,-0.007,0.101,218.289085,0
22295,35.231,5.707,-17.218,-0.09,-0.004,-0.045,0.097,218.289085,0
22330,51.272,21.346,37.814,0.043,-0.006,0.048,0.123,218.289085,0
22365,40.586,12.362,37.513,0.059,-0.057,0.026,0.128,218.425389,0
22400,32.761,8.153,-18.192,0.055,0.045,0.01,0.108,218.425389,0
22435,59.437,22.204,41.435,0.17,0.101,-0.293,0.101,218.425389,0
22470,40.482,11.84,37.003,-0.226,-0.049,0.306,0.129,218.57308,0
22505,33.248,8.693,-16.377,-0.014,0.047,0.032,0.094,218.57308,0
22540,57.778,21.072,42.057,0.146,0.076,0.039,0.114,218.57308,0
22575,44.902,7.011,38.431,0.119,0.01,-0.034,0.146,218.732459,0
22610,24.449,1.286,-12.563,0.055,0.245,0.137,0.084,218.732459,0
22645,47.474,25.978,41.93,-0.12,0.076,-0.233,0.104,218.732459,0
22680,1.879,2.86,0.313,0.076,0.086,0.089,-0.004,218.903816,0
22715,19.105,-4.124,-8.22,-0.141,-0.088,-0.157,0.095,218.903816,0
22750,51.656,24.31,42.314,-0.172,-0.015,-0.077,0.074,218.903816,0
22785,-1.007,9.921,-8.083,-0.119,0.066,0.308,0.17,218.903816,0
22820,19.477,-7.378,-6.664,-0.058,0.073,-0.067,0.094,219.087434,0
22855,43.669,22.404,36.517,-0.034,0.037,-0.184,0.09,219.087434,0
22890,2.688,10.266,-8.928,-0.119,0.063,0.299,0.092,219.087434,0
22925,14.079,-10.406,-5.676,-0.013,-0.091,-0.053,0.103,219.283586,0
22960,41.927,19.464,39.238,-0.1,-0.05,-0.123,0.088,219.283586,0
22995,-6.638,8.894,-7.281,-0.057,-0.12,0.1,0.114,219.283586,0
23030,-18.97,-3.884,-5.35,0.165,-0.174,-0.231,0.125,219.49253700000003,0
23065,-6.543,0.01,9.767,0.28,0.191,0.212,0.109,219.49253700000003,0
23100,-19.063,-3.558,6.821,0.045,-0.116,0.079,0.083,219.49253700000003,0
23135,-25.074,5.187,-2.655,0.317,-0.132,-0.151,0.153,219.714542,0
23170,-6.099,2.038,4.811,0.03,0.058,0.005,0.13,219.714542,0
23205,-15.547,-1.237,7.647,0.1,0.085,0.106,0.097,219.714542,0
23240,0.33,0.656,0.762,-0.001,-0.014,-0.028,-0.004,219.94984599999998,0
23275,-7.31,1.465,7.108,-0.003,-0.057,0.008,0.125,219.94984599999998,0
23310,-19.815,-7.163,-0.686,-0.048,-0.097,0.012,0.088,219.94984599999998,0
23345,-10.441,-1.318,3.803,0.181,0.222,0.101,0.112,219.94984599999998,0
23380,20.738,26.815,27.165,-0.21,-0.193,-0.253,0.12,220.198686,0
23415,29.527,7.59,-18.527,0.024,0.183,0.083,0.093,220.198686,0
23450,40.494,15.605,36.081,-0.016,0.033,-0.296,0.101,220.198686,0
23485,-10.282,29.45,4.092,-0.135,-0.1,0.084,0.114,220.461288,0
23520,10.678,3.437,-1.771,-0.02,0.026,-0.109,0.132,220.461288,0
23555,-3.577,-4.896,15.731,-0.065,-0.16,-0.103,0.119,220.461288,0
23590,-26.645,2.4,-5.06,0.407,-0.006,-0.091,0.127,220.737867,0
23625,-6.916,-0.529,13.833,-0.085,0.055,-0.081,0.169,220.737867,0
23660,-20.835,-2.614,9.228,0.091,-0.047,0.256,0.114,220.737867,0
23695,-4.386,-18.29,-7.768,0.041,-0.105,0.126,0.137,221.028631,0
23730,30.407,10.013,36.376,0.113,0.087,-0.097,0.097,221.028631,0
23765,-7.419,3.297,-12.716,0.002,-0.086,0.107,0.084,221.028631,0
